isolateID,ST,ST:colour,Geography,Geography:colour,Source,Source:colour,Human,Human:colour,Food,Food:colour,Animal,Animal:colour,ESBL_AmpC,ESBL_AmpC:color,Fosfomycin_gene,Fosfomycin_gene:colour,tet_gene,tet_gene:colour,Trimethoprim_gene,Trimethoprim_gene:colour,Kanamycin_gene,Kanamycin_gene:colour,Macrolide_gene,Macrolide_gene:colour
SAMN18872380,ST96,#F8766D,North America,#EEF8A3,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN37196887,ST96,#F8766D,North America,#EEF8A3,food,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN16615706,ST96,#F8766D,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(B),#ADFF2F,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN34157292,ST96,#F8766D,North America,#EEF8A3,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(B),#ADFF2F,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10724727,others,#7F7F7F,North America,#EEF8A3,food,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN11491051,ST96,#F8766D,North America,#EEF8A3,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN18675256,ST96,#F8766D,North America,#EEF8A3,human,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(B),#ADFF2F,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN32579317,ST96,#F8766D,North America,#EEF8A3,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN12212465,ST96,#F8766D,North America,#EEF8A3,animal,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(B),#ADFF2F,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN12009575,ST96,#F8766D,Europe,#A1D9A4,food,#FF0000,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMEA14356618,ST96,#F8766D,Africa,#00A4BD,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMEA14372701,ST96,#F8766D,Africa,#00A4BD,food,#0023E9,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09474297,ST96,#F8766D,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN12114125,ST96,#F8766D,Europe,#A1D9A4,human,#0023E9,,,,,,,blaCTX-M-2,#FFA500,None,#CCCCCC,"tet(A),tet(B)",#FF0080,dfrA1,#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMEA9966931,others,#7F7F7F,Africa,#00A4BD,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN12324905,ST96,#F8766D,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA12,#78BCFF,aph(3')-IIa,#60FA00,mph(A),#1D2088
SAMN31715437,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10104882,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
30-Sal-C-73-1-1-86,ST32,#FF7F0E,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
30-Sal-C-72-1-1-84,ST32,#FF7F0E,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
S-C-1-1-1-19,ST32,#FF7F0E,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
S-C-2-1-1-37,ST32,#FF7F0E,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
30-Sal-C-94-1-1-112,ST32,#FF7F0E,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
30-Sal-C-62-1-1-73,others,#7F7F7F,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,aph(3')-IIa,#60FA00,None,#CCCCCC
SAMEA110751907,others,#7F7F7F,Africa,#00A4BD,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
1911228,others,#7F7F7F,Japan,#5E4FA2,human,#FF0000,h_unknown,#F5B090,None,#CCCCCC,None,#CCCCCC,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia^,#00965C,None,#CCCCCC
S-C-11-1-1-243,others,#7F7F7F,Japan,#5E4FA2,animal,#0023E9,None,#CCCCCC,None,#CCCCCC,a_cecal stool,#0023E9,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN11127358,others,#7F7F7F,North America,#EEF8A3,animal,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN41901468,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN41884035,others,#7F7F7F,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN23010849,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09516019,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10887396,others,#7F7F7F,Europe,#A1D9A4,human,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
